frame,success,return,role_reward,catch_reward,goal_penalty,goal_reached,collision,collision_wall,collision_drone,pursuer_collisions_count,target_predicted_error,terminal_reward,spread_reward,goal_progress_reward
7471104,0.05062082037329674,-40.703243255615234,-0.02163076214492321,0.020965073257684708,-0.04782422259449959,0.8672397136688232,0.20042678713798523,0.02868332713842392,0.021283823996782303,12.620820999145508,0.1312684267759323,-0.02685915306210518,0.020043209195137024,-0.01639404520392418
8126464,0.014299333095550537,-65.05070495605469,-0.029140803962945938,0.006823416333645582,-0.03572759032249451,0.6825548410415649,0.3859575688838959,0.030758075416088104,0.022335276007652283,27.91229820251465,0.13800916075706482,-0.030245130881667137,0.013838613405823708,-0.013597659766674042
8650752,0.7916666865348816,27.131105422973633,0.023433703929185867,0.3808172643184662,-0.009938848204910755,0.18410852551460266,0.07876106351613998,0.005335632711648941,0.005319614429026842,4.202519416809082,0.07428044825792313,0.3708331882953644,0.07177470624446869,-0.01556059718132019
9175040,0.01043643243610859,-53.172645568847656,-0.025919314473867416,0.005237386096268892,-0.046335332095623016,0.9250474572181702,0.1956138163805008,0.014784726314246655,0.026862693950533867,18.27988624572754,0.13457754254341125,-0.04109794646501541,0.01720346137881279,-0.015238186344504356
9830400,0.00659133680164814,-58.41572570800781,-0.031214039772748947,0.003225497202947736,-0.03823474422097206,0.6836158037185669,0.39845842123031616,0.0250412430614233,0.02089511789381504,22.712804794311523,0.12681466341018677,-0.036453064531087875,0.013858256861567497,-0.014185011386871338
10420224,0.6031631827354431,11.384651184082031,0.01425203587859869,0.2865678369998932,-0.01995943672955036,0.3889288306236267,0.08744676411151886,0.018703484907746315,0.009845448657870293,5.888569355010986,0.08524853736162186,0.2666083872318268,0.06051516905426979,-0.01570546068251133
11206656,0.014164306223392487,-53.053043365478516,-0.031859125941991806,0.006925941910594702,-0.0386841744184494,0.7318224906921387,0.3385997712612152,0.10033988952636719,0.016308609396219254,18.222850799560547,0.12592488527297974,-0.03250107169151306,0.01489244308322668,-0.014284715987741947
11665408,0.5957607626914978,0.2433486431837082,0.01202080026268959,0.2844092845916748,-0.012890071608126163,0.2286146879196167,0.1851092278957367,0.06253620982170105,0.010803957469761372,13.465556144714355,0.07025213539600372,0.2706410586833954,0.057000644505023956,-0.014550900086760521
12451840,0.06666667014360428,-60.75577926635742,-0.024060361087322235,0.02397828735411167,-0.04458078369498253,0.8864865303039551,0.2863296568393707,0.024356413632631302,0.04476822167634964,27.441442489624023,0.12654627859592438,-0.020602494478225708,0.019178375601768494,-0.015441792085766792
13172736,0.008628955110907555,-77.20216369628906,-0.027695409953594208,0.004381038248538971,-0.03616311773657799,0.6452540755271912,0.375060498714447,0.03792618215084076,0.03521719574928284,38.78715133666992,0.10104020684957504,-0.03346952423453331,0.013257062062621117,-0.013570119626820087
13697024,0.6063492298126221,5.404603958129883,0.013693969696760178,0.2873763144016266,-0.02009578049182892,0.3682539761066437,0.10000169277191162,0.014567852020263672,0.018830925226211548,10.662698745727539,0.06347697228193283,0.2672805190086365,0.06013907864689827,-0.015803655609488487
14548992,0.005479452200233936,-74.75762176513672,-0.0272232536226511,0.002596963196992874,-0.030250249430537224,0.6657534241676331,0.42287877202033997,0.09616583585739136,0.0320952832698822,37.10867691040039,0.10855016857385635,-0.02912665158510208,0.01471446081995964,-0.012080994434654713
15204352,0.5835567712783813,6.098069190979004,0.011058855801820755,0.28028860688209534,-0.022223856300115585,0.3717605173587799,0.12785054743289948,0.013683624565601349,0.0134586775675416,8.506702423095703,0.058341074734926224,0.2579813301563263,0.05835874751210213,-0.016405489295721054
15925248,0.008122744038701057,-58.527740478515625,-0.030945327132940292,0.003867950988933444,-0.047961100935935974,0.9314079284667969,0.3237117528915405,0.021738721057772636,0.030843287706375122,21.060468673706055,0.10212557762861252,-0.04409315064549446,0.016203926876187325,-0.015889428555965424
16580608,0.41527003049850464,-17.53723907470703,-0.002277471125125885,0.19855059683322906,-0.020881744101643562,0.3780260980129242,0.259265273809433,0.02760588377714157,0.015540975145995617,16.517070770263672,0.07409276068210602,0.1766756772994995,0.043671026825904846,-0.014325905591249466
17367040,0.027633851394057274,-59.93231964111328,-0.03036241978406906,0.010824489407241344,-0.05112164095044136,0.9326424598693848,0.28861624002456665,0.01321827806532383,0.03902210667729378,23.499135971069336,0.09120257198810577,-0.04029715806245804,0.01876712776720524,-0.016920166090130806
18219008,0.40707436203956604,-21.904630661010742,-0.0022619522642344236,0.1970551460981369,-0.02187362127006054,0.4082733988761902,0.2446356564760208,0.029790066182613373,0.016293108463287354,19.270383834838867,0.06946684420108795,0.1743382215499878,0.04328794777393341,-0.014453682117164135
19005440,0.03240324184298515,-57.2049560546875,-0.029086332768201828,0.014224502258002758,-0.050577469170093536,0.9306930899620056,0.2816427946090698,0.007079648785293102,0.035737037658691406,22.448246002197266,0.10177532583475113,-0.036352965980768204,0.02081879787147045,-0.01683756522834301
19857408,0.4288288354873657,-14.624173164367676,-0.002831072546541691,0.20486761629581451,-0.020477812737226486,0.41141143441200256,0.2279779016971588,0.014747683890163898,0.010864444077014923,13.867267608642578,0.07323970645666122,0.18357300758361816,0.0455719456076622,-0.013915241695940495
20578304,0.030461270362138748,-41.46995162963867,-0.028918275609612465,0.013480329886078835,-0.05224057286977768,0.9312445521354675,0.21135801076889038,0.0028826105408370495,0.017269067466259003,10.447344779968262,0.13304466009140015,-0.038760244846343994,0.021075716242194176,-0.017097502946853638
21364736,0.013346044346690178,-42.133602142333984,-0.029548631981015205,0.006949544884264469,-0.03578422591090202,0.7521449327468872,0.37821751832962036,0.020494049414992332,0.008924474008381367,9.892278671264648,0.10496467351913452,-0.02951468899846077,0.014971607364714146,-0.013056095689535141
21889024,0.4834156632423401,3.9589035511016846,0.0032198780681937933,0.22982971370220184,-0.028676331043243408,0.5130557417869568,0.0689270868897438,0.0010337213752791286,0.006997615564614534,3.9675371646881104,0.10073540359735489,0.20115338265895844,0.055007290095090866,-0.016684425994753838
22675456,0.021276596933603287,-38.68450164794922,-0.027540944516658783,0.010400855913758278,-0.042067475616931915,0.855899453163147,0.320059597492218,0.019738778471946716,0.008172428235411644,7.094777584075928,0.09959831833839417,-0.0321953110396862,0.015639355406165123,-0.01405943650752306
23265280,0.5735151171684265,11.896734237670898,0.006388173438608646,0.2687467038631439,-0.021161410957574844,0.3631937801837921,0.13680769503116608,0.009113756939768791,0.0029695765115320683,2.706913471221924,0.05773624777793884,0.24742300808429718,0.05848114565014839,-0.01629607193171978
23789568,0.0361216738820076,-30.53936767578125,-0.02121427096426487,0.014332291670143604,-0.05278772488236427,0.9315589070320129,0.15058019757270813,0.004428517073392868,0.008544789627194405,4.902091026306152,0.13553595542907715,-0.03845543414354324,0.0231454037129879,-0.01725224405527115
24772608,0.3326626420021057,-12.11137866973877,-0.007888576947152615,0.15236151218414307,-0.0219555851072073,0.531187117099762,0.293183833360672,0.02171684056520462,0.006080077961087227,6.508383274078369,0.0818178802728653,0.13000798225402832,0.03826126456260681,-0.013395112939178944
25362432,0.05576208233833313,-28.056259155273438,-0.02013387531042099,0.015862245112657547,-0.055676817893981934,0.9414498209953308,0.16755925118923187,0.0038744197227060795,0.007280865218490362,3.9265799522399902,0.11829688400030136,-0.03981457278132439,0.023446986451745033,-0.0181888397783041
26214400,0.008028545416891575,-42.07006072998047,-0.028931258246302605,0.004152009729295969,-0.03517172485589981,0.7921498417854309,0.42200207710266113,0.0312193650752306,0.009765754453837872,9.534343719482422,0.0985620990395546,-0.03148358687758446,0.014261213131248951,-0.012977269478142262
26738688,0.4252100884914398,0.998065173625946,-0.0003494518168736249,0.1835879534482956,-0.0336599163711071,0.5537815093994141,0.11564906686544418,0.0116274394094944,0.0070832110941410065,3.9647059440612793,0.07543382793664932,0.1498440057039261,0.04944455996155739,-0.017277788370847702
27459584,0.010978956706821918,-35.69732666015625,-0.02968369796872139,0.005433845333755016,-0.05007475987076759,0.9304665923118591,0.34762072563171387,0.008544561453163624,0.005770998075604439,4.440073013305664,0.1065935492515564,-0.04464091360569,0.015742024406790733,-0.017019836232066154
28311552,0.2767857313156128,-19.596057891845703,-0.008689087815582752,0.1163119450211525,-0.03374052420258522,0.6497253179550171,0.34502241015434265,0.013175524771213531,0.012112416326999664,10.50480842590332,0.07800327241420746,0.08219596743583679,0.03766404092311859,-0.015780434012413025
28966912,0.01886792480945587,-32.85441589355469,-0.030292676761746407,0.008403022773563862,-0.04894234985113144,0.897169828414917,0.2973228991031647,0.017289502546191216,0.0035339382011443377,3.2188680171966553,0.10350971668958664,-0.04053933173418045,0.01707972027361393,-0.017282741144299507
29884416,0.3346303403377533,-13.104412078857422,-0.01105755940079689,0.1512889713048935,-0.024683184921741486,0.4912451505661011,0.349613219499588,0.017440183088183403,0.007327101193368435,7.885213851928711,0.06490281224250793,0.1258210986852646,0.040053728967905045,-0.015165760181844234
30277632,0.11627906560897827,-24.40489959716797,-0.017393210902810097,0.018822109326720238,-0.05210467427968979,0.8738819360733032,0.18952777981758118,0.0016434594290331006,0.008785509504377842,5.052772521972656,0.09878117591142654,-0.0332825630903244,0.02254605107009411,-0.018288180232048035
31064064,0.01039697602391243,-39.30561828613281,-0.031361158937215805,0.005590682849287987,-0.0373082160949707,0.8449905514717102,0.42686519026756287,0.06238861754536629,0.007211418356746435,7.517958641052246,0.09044919908046722,-0.03193177655339241,0.01555287092924118,-0.013842624612152576
31653888,0.3987341821193695,-6.07802152633667,-0.0059828925877809525,0.14838871359825134,-0.03193407505750656,0.5198915004730225,0.17544446885585785,0.019924741238355637,0.01354705635458231,7.423146724700928,0.07172709703445435,0.11624971032142639,0.04266040027141571,-0.01705549657344818
32440320,0.02058319002389908,-38.05345916748047,-0.025339016690850258,0.009977194480597973,-0.04164130240678787,0.8096055388450623,0.3002813160419464,0.010921715758740902,0.009348724037408829,9.329331398010254,0.09156839549541473,-0.032104361802339554,0.017478276044130325,-0.014742149971425533
33226752,0.3418326675891876,-17.753293991088867,-0.009353801608085632,0.12520819902420044,-0.03116912581026554,0.5928286910057068,0.2643026113510132,0.035291995853185654,0.01788032054901123,12.141036033630371,0.07191839069128036,0.09385313838720322,0.0376625619828701,-0.01612115651369095
34078720,0.015748031437397003,-51.45920944213867,-0.02996099926531315,0.007652979344129562,-0.0371907502412796,0.6677165031433105,0.4011703133583069,0.009309491142630577,0.015727540478110313,19.805511474609375,0.08676508069038391,-0.030960341915488243,0.01701425202190876,-0.014662290923297405
34865152,0.2821083962917328,-22.418500900268555,-0.012957269325852394,0.09598077833652496,-0.03706912323832512,0.6154417395591736,0.251873254776001,0.02161346934735775,0.017826979979872704,12.63103199005127,0.06755462288856506,0.058604806661605835,0.03360150754451752,-0.01680893637239933
35717120,0.015586546622216702,-48.50065994262695,-0.031094495207071304,0.007908569648861885,-0.03589607775211334,0.6447908282279968,0.3928739130496979,0.013944888487458229,0.014710972085595131,17.95570182800293,0.08126340061426163,-0.029491474851965904,0.017438404262065887,-0.014660662040114403
36503552,0.15217392146587372,-29.68149757385254,-0.021633192896842957,0.056542422622442245,-0.040736790746450424,0.6965973973274231,0.2859266698360443,0.02661493793129921,0.015400286763906479,10.554821014404297,0.0703081265091896,0.015320438891649246,0.02905355393886566,-0.016693463549017906
37355520,0.027982326224446297,-42.34724044799805,-0.025158850476145744,0.008685322478413582,-0.035695429891347885,0.6759940981864929,0.33749571442604065,0.022097956389188766,0.010204922407865524,13.385125160217285,0.08043049275875092,-0.028620319440960884,0.01615319214761257,-0.01341703999787569
38141952,0.18119068443775177,-25.407590866088867,-0.022804442793130875,0.06392844021320343,-0.05070590600371361,0.7333908677101135,0.2532152235507965,0.0067197722382843494,0.0121809933334589,8.513374328613281,0.07224463671445847,0.012779624201357365,0.031197017058730125,-0.01893841102719307
38993920,0.01717408187687397,-44.280555725097656,-0.02651270292699337,0.008558356203138828,-0.03598407655954361,0.6721311211585999,0.3686290979385376,0.01266199816018343,0.00955145712941885,13.809523582458496,0.08036784082651138,-0.02935129962861538,0.016314245760440826,-0.01317890640348196
39845888,0.10373832285404205,-30.427831649780273,-0.028412746265530586,0.031186483800411224,-0.049400024116039276,0.7878504991531372,0.2898145318031311,0.005231825634837151,0.01016943994909525,7.460747718811035,0.06426942348480225,-0.01868082769215107,0.026118099689483643,-0.018114183098077774
40632320,0.02339622564613819,-42.18570327758789,-0.019004063680768013,0.010321853682398796,-0.030196936801075935,0.5622641444206238,0.24482044577598572,0.007284815888851881,0.010335730388760567,15.984150886535645,0.08325204253196716,-0.02196313440799713,0.017802758142352104,-0.012089060619473457
41418752,0.13703382015228271,-23.09712791442871,-0.02939392440021038,0.045244693756103516,-0.05097070336341858,0.7883781790733337,0.22090885043144226,0.0029625764582306147,0.005933583714067936,3.4293148517608643,0.06550817936658859,-0.005818524863570929,0.02901599369943142,-0.01951265148818493
42270720,0.031446538865566254,-42.55873489379883,-0.01853959448635578,0.014752009883522987,-0.03049113228917122,0.6053459048271179,0.31579577922821045,0.010987170040607452,0.010427609086036682,15.755502700805664,0.08204676955938339,-0.01779363304376602,0.017266148701310158,-0.011942367069423199
43057152,0.1666666567325592,-24.411333084106445,-0.02492941915988922,0.05819406360387802,-0.05164315178990364,0.7721630930900574,0.25272366404533386,0.002882712986320257,0.009162080474197865,6.196808338165283,0.06843491643667221,0.006349968258291483,0.02981707639992237,-0.019235538318753242
43909120,0.018691588193178177,-48.95492935180664,-0.024011164903640747,0.008478648960590363,-0.034725122153759,0.6752336025238037,0.34395021200180054,0.024093542248010635,0.012553027831017971,18.35747528076172,0.07736367732286453,-0.02797025442123413,0.015311059542000294,-0.013107440434396267
44695552,0.03513513505458832,-38.461727142333984,-0.03679519519209862,0.017957845702767372,-0.0552033968269825,0.8900901079177856,0.22283229231834412,0.008037748746573925,0.011386199854314327,7.57747745513916,0.054616205394268036,-0.03764194995164871,0.024773461744189262,-0.018362265080213547
45350912,0.07294317334890366,-30.908231735229492,-0.03696969151496887,0.01398408506065607,-0.05156399682164192,0.8464800715446472,0.28531426191329956,0.007472091820091009,0.004792541731148958,4.12044095993042,0.057411182671785355,-0.037579912692308426,0.019416568800807,-0.01850619725883007
46202880,0.09048067778348923,-42.05757522583008,-0.026851225644350052,0.0484444834291935,-0.034850265830755234,0.6060320138931274,0.4267030954360962,0.036721039563417435,0.01300205197185278,17.595664978027344,0.06723064929246902,0.012023372575640678,0.024174584075808525,-0.014421183615922928
46661632,0.07854984700679779,-35.96006393432617,-0.03790716454386711,0.014436292462050915,-0.049859002232551575,0.8534743189811707,0.1608622968196869,0.009672650136053562,0.015345180407166481,8.024924278259277,0.04854154959321022,-0.035422712564468384,0.022511858493089676,-0.018116509541869164
47316992,0.049225158989429474,-41.918697357177734,-0.03137565776705742,0.02457308955490589,-0.040554095059633255,0.7693710327148438,0.5089889168739319,0.04354757443070412,0.011397802270948887,12.03919792175293,0.05034241825342178,-0.01678319089114666,0.018991520628333092,-0.01519321370869875
48103424,0.10803323984146118,-33.76345443725586,-0.034447330981492996,0.01637493632733822,-0.04485076293349266,0.8051708340644836,0.20785662531852722,0.0313638336956501,0.011912152171134949,9.051708221435547,0.04600771889090538,-0.02876514568924904,0.025352928787469864,-0.016156503930687904
48889856,0.05544932931661606,-42.45570755004883,-0.031102605164051056,0.026284977793693542,-0.03547969460487366,0.7304015159606934,0.4377058446407318,0.042138151824474335,0.01708536595106125,13.761950492858887,0.06514535844326019,-0.009876679629087448,0.019506214186549187,-0.014604821801185608
49610752,0.01425356324762106,-53.05533981323242,-0.0346517413854599,0.006406350526958704,-0.0459110289812088,0.8012003302574158,0.3890303075313568,0.08234728127717972,0.016656583175063133,18.586647033691406,0.050081513822078705,-0.04059495031833649,0.02074705809354782,-0.015534895472228527
50593792,0.10368216782808304,-45.74040222167969,-0.027700504288077354,0.020143425092101097,-0.031289853155612946,0.6763566136360168,0.38236892223358154,0.05623379349708557,0.02375163324177265,20.627906799316406,0.06358308345079422,-0.011850563809275627,0.019909070804715157,-0.013392340391874313
51249152,0.012274368666112423,-57.657493591308594,-0.030208706855773926,0.005017782095819712,-0.041687365621328354,0.7487365007400513,0.37417328357696533,0.1074710562825203,0.0178390983492136,22.927799224853516,0.049175288528203964,-0.03811844438314438,0.019369738176465034,-0.014171148650348186
51904512,0.04628949239850044,-42.85236740112305,-0.03841995820403099,0.011693867854773998,-0.054868653416633606,0.9096252918243408,0.4120766222476959,0.05874494090676308,0.019695578143000603,10.515796661376953,0.0518081970512867,-0.04317478463053703,0.017718343064188957,-0.018328705802559853
52494336,0.011128775775432587,-39.40271759033203,-0.038784902542829514,0.005256894044578075,-0.04703650251030922,0.7702702879905701,0.5237916111946106,0.06445243954658508,0.007738838903605938,8.562003135681152,0.0590679906308651,-0.04270700365304947,0.016835281625390053,-0.017286594957113266
53215232,0.0732421875,-33.632293701171875,-0.03241420537233353,0.019476737827062607,-0.0534551739692688,0.9248046875,0.3333436846733093,0.15245696902275085,0.012525257654488087,6.6767578125,0.046334028244018555,-0.03397843614220619,0.02639099210500717,-0.017675161361694336
53608448,0.008612439967691898,-40.081809997558594,-0.03664914146065712,0.0036868962924927473,-0.05372688174247742,0.9377990365028381,0.46761390566825867,0.06145482882857323,0.011706358753144741,7.625837326049805,0.051500849425792694,-0.05003998428583145,0.01771237701177597,-0.01781335473060608
54394880,0.012275731191039085,-41.79067611694336,-0.038683030754327774,0.006392298266291618,-0.043016426265239716,0.7346553206443787,0.4625316262245178,0.08193209022283554,0.009846113622188568,11.534466743469238,0.05860646814107895,-0.03766284137964249,0.019476262852549553,-0.016437331214547157
54853632,0.09944237768650055,-30.724990844726562,-0.034306835383176804,0.01838991977274418,-0.048275962471961975,0.8559479713439941,0.275601863861084,0.06792336702346802,0.010049973614513874,5.462825298309326,0.04728304594755173,-0.029886042699217796,0.023999186232686043,-0.017253538593649864
55377920,0.0027497708797454834,-44.125614166259766,-0.03581433743238449,0.0012134711723774672,-0.04558904096484184,0.82034832239151,0.5314677953720093,0.027426134794950485,0.010416344739496708,11.462878227233887,0.05354175716638565,-0.045157723128795624,0.01672486774623394,-0.015830887481570244
56164352,0.012492192909121513,-39.99231719970703,-0.04304477572441101,0.005320676136761904,-0.05424933508038521,0.9063085913658142,0.4461457431316376,0.13927976787090302,0.00699474336579442,5.981261730194092,0.04689352959394455,-0.04924929141998291,0.020586034283041954,-0.018043797463178635
56819712,0.03611898049712181,-34.04423141479492,-0.0378250777721405,0.010081115178763866,-0.053266216069459915,0.9065155982971191,0.30962368845939636,0.05551433935761452,0.005268528591841459,3.7096316814422607,0.04960261657834053,-0.043185099959373474,0.018168378621339798,-0.01811838336288929
57409536,0.0449017770588398,-35.39712905883789,-0.03473905846476555,0.021616974845528603,-0.04183056578040123,0.7259120345115662,0.5105761289596558,0.07417544722557068,0.006709087640047073,7.9204864501953125,0.051069799810647964,-0.021161509677767754,0.020373249426484108,-0.01642594300210476
58130432,0.03818181902170181,-33.63083267211914,-0.04107159748673439,0.009446555748581886,-0.05540579557418823,0.9609090685844421,0.3259848356246948,0.2062925100326538,0.005327237769961357,2.947272777557373,0.044433873146772385,-0.0459592342376709,0.025085706263780594,-0.017778560519218445
58720256,0.0338028185069561,-33.9746208190918,-0.03318825364112854,0.011943894438445568,-0.0464446023106575,0.8375586867332458,0.3866274058818817,0.088320791721344,0.005469503812491894,5.942723274230957,0.07253197580575943,-0.03499523177742958,0.018768562003970146,-0.01628992147743702
59441152,0.017228465527296066,-39.69139099121094,-0.039912670850753784,0.00603007897734642,-0.048857059329748154,0.8921348452568054,0.486234188079834,0.2061302661895752,0.006110505200922489,6.656929016113281,0.05652352795004845,-0.04327142983675003,0.021663319319486618,-0.016412291675806046
60096512,0.05128204822540283,-26.063678741455078,-0.027270209044218063,0.007985161617398262,-0.05060082674026489,0.9031338691711426,0.260647177696228,0.09233676642179489,0.0024102802854031324,2.0322885513305664,0.06455951184034348,-0.04261566698551178,0.020420458167791367,-0.017187627032399178
61014016,0.010721247643232346,-40.726715087890625,-0.03366408869624138,0.004799589980393648,-0.038863468915224075,0.7660818696022034,0.5137330293655396,0.10902927070856094,0.0072541022673249245,10.259259223937988,0.06763435900211334,-0.03496706113219261,0.01807045005261898,-0.014694151468575
61472768,0.03849303722381592,-32.92597198486328,-0.04230804741382599,0.007370409090071917,-0.05170534923672676,0.9508599638938904,0.33486464619636536,0.2247001975774765,0.0030679621268063784,1.7256346940994263,0.05163253843784332,-0.04433494433760643,0.023282665759325027,-0.01686357893049717
62259200,0.03550863638520241,-30.900745391845703,-0.0300005991011858,0.017400089651346207,-0.04009375348687172,0.8051823377609253,0.4345434904098511,0.09043165296316147,0.0031349845230579376,4.260076522827148,0.07579115778207779,-0.023250283673405647,0.02015925943851471,-0.014772842638194561
62717952,0.013071895577013493,-37.5720100402832,-0.04185673967003822,0.004122164100408554,-0.04610995948314667,0.8001867532730103,0.451901912689209,0.25414228439331055,0.004604735877364874,4.915966510772705,0.04653708636760712,-0.043226514011621475,0.022537171840667725,-0.01517938170582056
63569920,0.02604651264846325,-28.404294967651367,-0.02820594795048237,0.005880123935639858,-0.046032339334487915,0.8818604946136475,0.3203040361404419,0.11094501614570618,0.003238555509597063,2.4837210178375244,0.0719251036643982,-0.04042508080601692,0.020216766744852066,-0.015600933693349361
64356352,0.012649799697101116,-39.815425872802734,-0.03835145756602287,0.005290597677230835,-0.04312538355588913,0.797603189945221,0.47334223985671997,0.22926238179206848,0.0060402085073292255,7.279626846313477,0.053996168076992035,-0.03891335055232048,0.02031763270497322,-0.014911992475390434
65011712,0.028917910531163216,-27.1690673828125,-0.02419220842421055,0.005523504689335823,-0.05104740336537361,0.9449626803398132,0.19291064143180847,0.048140790313482285,0.0029677296988666058,1.9533581733703613,0.09711934626102448,-0.04552389681339264,0.020188601687550545,-0.01635660231113434
65994752,0.006421482656151056,-38.534481048583984,-0.04364175722002983,0.002643040381371975,-0.04998406022787094,0.8925861120223999,0.4321018159389496,0.1776786744594574,0.004531166981905699,4.549912452697754,0.06610501557588577,-0.047878094017505646,0.020611388608813286,-0.0166406761854887
66650112,0.032643310725688934,-26.429828643798828,-0.023676617071032524,0.00687754712998867,-0.053906168788671494,0.9402866363525391,0.21501505374908447,0.046152785420417786,0.0022072887513786554,1.589968204498291,0.08238577097654343,-0.04702862352132797,0.02002633363008499,-0.017693383619189262
67239936,0.007804878056049347,-36.89787292480469,-0.03543543070554733,0.0034103034995496273,-0.046554163098335266,0.8380487561225891,0.5505177974700928,0.037680644541978836,0.004294910933822393,5.193170547485352,0.07739753276109695,-0.04391784593462944,0.015940740704536438,-0.016073938459157944
67960832,0.017503805458545685,-32.99403762817383,-0.039947520941495895,0.005326585378497839,-0.05757202208042145,0.9824962019920349,0.29153114557266235,0.2142760157585144,0.002642712788656354,1.3523591756820679,0.04129284992814064,-0.05224543809890747,0.023431286215782166,-0.018203958868980408
68485120,0.02992277964949608,-27.33485221862793,-0.03148512542247772,0.0032047934364527464,-0.047456078231334686,0.8368725776672363,0.36436182260513306,0.07425384223461151,0.002790010068565607,2.4073357582092285,0.07058797031641006,-0.04463738575577736,0.01942475512623787,-0.017115484923124313
69271552,0.01124385092407465,-36.80836486816406,-0.04489324614405632,0.005130354780703783,-0.05177435651421547,0.9156711101531982,0.4650261104106903,0.20938387513160706,0.003059477312490344,2.6205201148986816,0.04844602197408676,-0.04696257412433624,0.021356798708438873,-0.017314886674284935
70516736,0.05310345068573952,-30.73276138305664,-0.020825108513236046,0.024238036945462227,-0.023895464837551117,0.5462068915367126,0.5442756414413452,0.27686807513237,0.007289573550224304,8.98758602142334,0.05597282946109772,-0.0019746681209653616,0.02201002649962902,-0.009934445843100548
71368704,0.0234375,-32.23039245605469,-0.04063702002167702,0.006123023107647896,-0.05175061523914337,0.9462890625,0.3931763172149658,0.3171377182006836,0.0030342915561050177,1.7265625,0.04287169873714447,-0.045627593994140625,0.0258132703602314,-0.017006587237119675
72155136,0.033707864582538605,-33.055477142333984,-0.01982295513153076,0.01666206307709217,-0.020024310797452927,0.4814174771308899,0.6185559034347534,0.30409565567970276,0.006639331579208374,10.262748718261719,0.0491797961294651,-0.006393075920641422,0.01896362192928791,-0.008690906688570976
72876032,0.008703219704329967,-33.09956359863281,-0.03824883699417114,0.002741847652941942,-0.05709831416606903,0.9904264211654663,0.32097411155700684,0.27951207756996155,0.0026681835297495127,1.391644835472107,0.03612364083528519,-0.054356466978788376,0.023217251524329185,-0.017973316833376884
73596928,0.0427272729575634,-25.61880874633789,-0.03251984342932701,0.016586195677518845,-0.044624730944633484,0.7881818413734436,0.43376877903938293,0.1477779597043991,0.003462431253865361,2.6663637161254883,0.07023311406373978,-0.02865065447986126,0.023610610514879227,-0.016753630712628365
74186752,0.00505902199074626,-38.576412200927734,-0.04358813911676407,0.001971262041479349,-0.04523735120892525,0.8001686334609985,0.47786852717399597,0.31516340374946594,0.003353876294568181,4.068296909332275,0.04164675623178482,-0.04451397806406021,0.021246451884508133,-0.015098812989890575
